deviceid,interfaceindex,recordtime,avgdiscards_percent,avgerrors_percent,avgintraffic_bps,avgouttraffic_bps,count,maxdiscards_percent,maxerrors_percent,maxintraffic_bps,maxouttraffic_bps,mindiscards_percent,minerrors_percent,minintraffic_bps,minouttraffic_bps,sumdiscards_percent,sumerrors_percent,sumintraffic_bps,sumouttraffic_bps
1,99,2024-12-23 15:00:00.000+0000,0.01,0,53426247.1428571,2034447394.89286,56,0.01,0,53448774,2035658011,0.01,0,53402774,2033105848,0.56,0,2991869840,113929054114
1,99,2024-12-23 18:00:00.000+0000,0.01,0,53585036.2222222,2042804065.55556,18,0.01,0,53591926,2043129702,0.01,0,53578310,2042462655,0.18,0,964530652,36770473180
1,99,2024-12-24 10:00:00.000+0000,0.01,0,54337766,2078690988.82609,46,0.01,0,54355894,2079633758,0.01,0,54319830,2077827798,0.46,0,2499537236,95619785486
1,99,2024-12-24 11:00:00.000+0000,0.01,0,54380294.2711864,2080937469.72881,59,0.01,0,54403366,2082191320,0.01,0,54357366,2079721225,0.59,0,3208437362,122775310714
1,100,2024-12-18 11:00:00.000+0000,0,0,3700367760.42857,2411363801.21429,42,0,0,3700383696,2414888420,0,0,3700351928,2407799891,0,0,155415445938,101277279651
1,100,2024-12-18 15:00:00.000+0000,0,0,3700554885.55814,2453244509.46512,43,0,0,3700571055,2456988645,0,0,3700538565,2449503220,0,0,159123860079,105489513907
1,100,2024-12-19 10:00:00.000+0000,0,0,3701442069.52174,2650966367.06522,46,0,0,3701459837,2654916461,0,0,3701424459,2647044406,0,0,170266335198,121944452885
1,100,2024-12-19 11:00:00.000+0000,0,0,3701483791.49153,2660324456.55932,59,0,0,3701506406,2665383449,0,0,3701461281,2655262088,0,0,218387543698,156959142937
1,100,2024-12-19 13:00:00.000+0000,0,0,3701577744.01724,2681498153.65517,58,0,0,3701600161,2687068477,0,0,3701554780,2676211025,0,0,214691509153,155526892912
1,100,2024-12-19 17:00:00.000+0000,0,0,3701779749.90476,2727616751.38095,21,0,0,3701787520,2729365838,0,0,3701771997,2725863481,0,0,77737374748,57279951779
1,100,2024-12-19 18:00:00.000+0000,0,0,3701811933.38983,2734809646.79661,59,0,0,3701834811,2739916083,0,0,3701789325,2729714757,0,0,218406904070,161353769161
1,100,2024-12-23 10:00:00.000+0000,0,0,3705932218,3241611780.45614,57,0,0,3705954182,3243507071,0,0,3705910501,3239751313,0,0,211238136426,184771871486
1,100,2024-12-23 11:00:00.000+0000,0,0,3705969817.03448,3244908598.51724,29,0,0,3706001112,3247807950,0,0,3705955626,3243645975,0,0,107473124694,94102349357
1,100,2024-12-23 12:00:00.000+0000,0,0,3706021037.43902,3249693555.60976,41,0,0,3706046959,3252252396,0,0,3706002556,3247951848,0,0,151946862535,133237435780
1,100,2024-12-23 14:00:00.000+0000,0,0,3706129267,3260202818.75949,79,0,0,3706141180,3261385323,0,0,3706125296,3259804194,0,0,292784212093,257556022682
1,100,2024-12-23 15:00:00.000+0000,0,0,3706165895.60714,3263804887.64286,56,0,0,3706188110,3265883370,0,0,3706142985,3261581205,0,0,207545290154,182773073708
1,100,2024-12-23 18:00:00.000+0000,0,0,3706321980.83333,3277996793.16667,18,0,0,3706328539,3278606605,0,0,3706315182,3277366823,0,0,66713795655,59003942277
1,100,2024-12-24 10:00:00.000+0000,0,0,3707060811.80435,3342608248.04348,46,0,0,3707078336,3344177638,0,0,3707043319,3341080969,0,0,170524797343,153759979410
1,100,2024-12-24 11:00:00.000+0000,0,0,3707102565.83051,3346371915.67797,59,0,0,3707124905,3348400661,0,0,3707080141,3344317059,0,0,218719051384,197435943025
1,101,2024-12-18 11:00:00.000+0000,0.01,0,63806097.0714286,1756735195.80952,42,0.01,0,63824455,1774935739,0.01,0,63787759,1738479485,0.42,0,2679856077,73782878224
1,101,2024-12-18 15:00:00.000+0000,0.01,0,64021763.8837209,1959827691.09302,43,0.01,0,64040878,1979367885,0.01,0,64002931,1939968680,0.43,0,2752935847,84272590717
1,101,2024-12-19 10:00:00.000+0000,0.01,0,65049174.9347826,2273452855.86957,46,0.01,0,65069617,2289242349,0.01,0,65028751,2260177773,0.46,0,2992262047,104578831370
1,101,2024-12-19 11:00:00.000+0000,0.01,0,65097146.0677966,2317482495.15254,59,0.01,0,65123410,2346854626,0.01,0,65071285,2290590183,0.59,0,3840731618,136731467214
1,101,2024-12-19 13:00:00.000+0000,0.01,0,65205935.5,2428429117.84483,58,0.01,0,65232086,2455762229,0.01,0,65179288,2401629656,0.58,0,3781944259,140848888835
1,101,2024-12-19 17:00:00.000+0000,0.01,0,65439950.5714286,2658821314.09524,21,0.01,0,65448926,2665853523,0.01,0,65430995,2652343790,0.21,0,1374238962,55835247596
1,101,2024-12-19 18:00:00.000+0000,0.01,0,65476836.7288136,2688587370.33898,59,0.01,0,65502719,2709871867,0.01,0,65450594,2667450956,0.59,0,3863133367,158626654850
1,101,2024-12-23 10:00:00.000+0000,0,0,70238346.5789474,3568228876.2807,57,0,0,70263608,3582651092,0,0,70213151,3556842602,0,0,4003585755,203389045948
1,101,2024-12-23 11:00:00.000+0000,0,0,70281912.862069,3597180406.13793,29,0,0,70318235,3626345655,0,0,70265276,3583837810,0,0,2038175473,104318231778
1,101,2024-12-23 12:00:00.000+0000,0,0,70341271.7073171,3644198702.73171,41,0,0,70371194,3666657939,0,0,70319903,3627727264,0,0,2883992140,149412146812
1,101,2024-12-23 14:00:00.000+0000,0,0,70466386.1265823,3722193770.53165,79,0,0,70480448,3733034473,0,0,70461683,3718999281,0,0,5566844504,294053307872
1,101,2024-12-23 15:00:00.000+0000,0,0,70508885.9107143,3764190559.30357,56,0,0,70534658,3789480564,0,0,70482116,3734893998,0,0,3948497611,210794671321
1,101,2024-12-23 18:00:00.000+0000,0,0,70688531,3940104208.94444,18,0,0,70696037,3945893490,0,0,70681025,3934354410,0,0,1272393558,70921875761
1,101,2024-12-24 10:00:00.000+0000,0,0,71541821.7826087,4080261974,46,0,0,71562146,4090928664,0,0,71521697,4069563671,0,0,3290923802,187692050804
1,101,2024-12-24 11:00:00.000+0000,0,0,71590134.4745763,4110979606.71186,59,0,0,71616356,4129808583,0,0,71563814,4092169242,0,0,4223817934,242547796796
1,102,2024-12-18 11:00:00.000+0000,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
1,102,2024-12-18 15:00:00.000+0000,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
1,102,2024-12-19 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,102,2024-12-19 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,102,2024-12-19 13:00:00.000+0000,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
1,102,2024-12-19 17:00:00.000+0000,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
1,102,2024-12-19 18:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,102,2024-12-23 10:00:00.000+0000,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
1,102,2024-12-23 11:00:00.000+0000,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
1,102,2024-12-23 12:00:00.000+0000,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
1,102,2024-12-23 14:00:00.000+0000,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0
1,102,2024-12-23 15:00:00.000+0000,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
1,102,2024-12-23 18:00:00.000+0000,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
1,102,2024-12-24 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,102,2024-12-24 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,103,2024-12-18 11:00:00.000+0000,0.01,0,1146066050,1697037758.52381,42,0.01,0,1146066050,1699361725,0.01,0,1146066050,1694773846,0.42,0,48134774100,71275585858
1,103,2024-12-18 15:00:00.000+0000,0.01,0,1146066050,1725177963.88372,43,0.01,0,1146066050,1727555722,0.01,0,1146066050,1722847588,0.43,0,49280840150,74182652447
1,103,2024-12-19 10:00:00.000+0000,0.01,0,1146066050,1846685270.06522,46,0.01,0,1146066050,1849246936,0.01,0,1146066050,1844099062,0.46,0,52719038300,84947522423
1,103,2024-12-19 11:00:00.000+0000,0.01,0,1146066050,1852781614.18644,59,0.01,0,1146066050,1856162387,0.01,0,1146066050,1849490368,0.59,0,67617896950,109314115237
1,103,2024-12-19 13:00:00.000+0000,0.01,0,1146066050,1866579934.48276,58,0.01,0,1146066050,1870285097,0.01,0,1146066050,1863144677,0.58,0,66471830900,108261636200
1,103,2024-12-19 17:00:00.000+0000,0.01,0,1146066050,1897271323.95238,21,0.01,0,1146066050,1898499930,0.01,0,1146066050,1895958859,0.21,0,24067387050,39842697803
1,103,2024-12-19 18:00:00.000+0000,0.01,0,1146066050,1902160237.44068,59,0.01,0,1146066050,1905435467,0.01,0,1146066050,1898766450,0.59,0,67617896950,112227454009
1,103,2024-12-23 10:00:00.000+0000,0.01,0,1146066050,2432331464.82456,57,0.01,0,1146066050,2435706318,0.01,0,1146066050,2429065098,0.57,0,65325764850,138642893495
1,103,2024-12-23 11:00:00.000+0000,0.01,0,1146066050,2437940269.82759,29,0.01,0,1146066050,2442356716,0.01,0,1146066050,2435898926,0.29,0,33235915450,70700267825
1,103,2024-12-23 12:00:00.000+0000,0.01,0,1146066050,2445093431.31707,41,0.01,0,1146066050,2448725993,0.01,0,1146066050,2442543538,0.41,0,46988708050,100248830684
1,103,2024-12-23 14:00:00.000+0000,0.01,0,1146066050,2461434527.56962,79,0.01,0,1146066050,2463525374,0.01,0,1146066050,2460845130,0.79,0,90539217950,194453327678
1,103,2024-12-23 15:00:00.000+0000,0.01,0,1146066050,2467431606.05357,56,0.01,0,1146066050,2471040419,0.01,0,1146066050,2463724738,0.56,0,64179698800,138176169939
1,103,2024-12-23 18:00:00.000+0000,0.01,0,1146066050,2493306201,18,0.01,0,1146066050,2494451017,0.01,0,1146066050,2492222905,0.18,0,20629188900,44879511618
1,103,2024-12-24 10:00:00.000+0000,0.01,0,1146066050,2590457498.97826,46,0.01,0,1146066050,2593258757,0.01,0,1146066050,2587855827,0.46,0,52719038300,119161044953
1,103,2024-12-24 11:00:00.000+0000,0.01,0,1146066050,2596699240.91525,59,0.01,0,1146066050,2599857958,0.01,0,1146066050,2593645333,0.59,0,67617896950,153205255214
1,104,2024-12-18 11:00:00.000+0000,0.01,0,1677386109,1708180223.52381,42,0.01,0,1677386109,1710504405,0.01,0,1677386109,1705916230,0.42,0,70450216578,71743569388
1,104,2024-12-18 15:00:00.000+0000,0.01,0,1677386109,1736320372.76744,43,0.01,0,1677386109,1738698106,0.01,0,1677386109,1733989972,0.43,0,72127602687,74661776029
1,104,2024-12-19 10:00:00.000+0000,0.01,0,1677386109,1857827777.30435,46,0.01,0,1677386109,1860389320,0.01,0,1677386109,1855241742,0.46,0,77159761014,85460077756
1,104,2024-12-19 11:00:00.000+0000,0.01,0,1677386109,1863924001.74576,59,0.01,0,1677386109,1867304771,0.01,0,1677386109,1860632606,0.59,0,98965780431,109971516103
1,104,2024-12-19 13:00:00.000+0000,0.01,0,1677386109,1877722369.43103,58,0.01,0,1677386109,1881427481,0.01,0,1677386109,1874287357,0.58,0,97288394322,108907897427
1,104,2024-12-19 17:00:00.000+0000,0.01,0,1677386109,1908413729.66667,21,0.01,0,1677386109,1909642314,0.01,0,1677386109,1907101243,0.21,0,35225108289,40076688323
1,104,2024-12-19 18:00:00.000+0000,0.01,0,1677386109,1913302708.18644,59,0.01,0,1677386109,1916577851,0.01,0,1677386109,1909908834,0.59,0,98965780431,112884859783
1,104,2024-12-23 10:00:00.000+0000,0.01,0,1677386109,2443474023.35088,57,0.01,0,1677386109,2446848702,0.01,0,1677386109,2440207482,0.57,0,95611008213,139278019331
1,104,2024-12-23 11:00:00.000+0000,0.01,0,1677386109,2449082664.03448,29,0.01,0,1677386109,2453499100,0.01,0,1677386109,2447041310,0.29,0,48644197161,71023397257
1,104,2024-12-23 12:00:00.000+0000,0.01,0,1677386109,2456235873.90244,41,0.01,0,1677386109,2459868377,0.01,0,1677386109,2453685922,0.41,0,68772830469,100705670830
1,104,2024-12-23 14:00:00.000+0000,0.01,0,1677386109,2472576974.31646,79,0.01,0,1677386109,2474667758,0.01,0,1677386109,2471987810,0.79,0,132513502611,195333580971
1,104,2024-12-23 15:00:00.000+0000,0.01,0,1677386109,2478574109.75,56,0.01,0,1677386109,2482183099,0.01,0,1677386109,2474867122,0.56,0,93933622104,138800150146
1,104,2024-12-23 18:00:00.000+0000,0.01,0,1677386109,2504448785.11111,18,0.01,0,1677386109,2505593401,0.01,0,1677386109,2503365585,0.18,0,30192949962,45080078132
1,104,2024-12-24 10:00:00.000+0000,0.01,0,1677386109,2601600210.28261,46,0.01,0,1677386109,2604401141,0.01,0,1677386109,2598998211,0.46,0,77159761014,119673609673
1,104,2024-12-24 11:00:00.000+0000,0.01,0,1677386109,2607841667.61017,59,0.01,0,1677386109,2611000342,0.01,0,1677386109,2604787717,0.59,0,98965780431,153862658389
1,129,2024-12-18 11:00:00.000+0000,0,0,37123623.7857143,1399891742.80952,42,0,0,37137183,1401964778,0,0,37109991,1397847945,0,0,1559192199,58795453198
1,129,2024-12-18 15:00:00.000+0000,0,0,37283534.0232558,1423909373.06977,43,0,0,37297554,1425706138,0,0,37269435,1422108461,0,0,1603191963,61228103042
1,129,2024-12-19 10:00:00.000+0000,0,0,38044212.1956522,1532473360.80435,46,0,0,38059239,1534409232,0,0,38029266,1530552326,0,0,1750033761,70493774597
1,129,2024-12-19 11:00:00.000+0000,0,0,38079968.1864407,1537167646.15254,59,0,0,38099409,1540017747,0,0,38060475,1534574651,0,0,2246718123,90692891123
1,129,2024-12-19 13:00:00.000+0000,0,0,38160686.5862069,1549653538.03448,58,0,0,38180005,1552808147,0,0,38141124,1546663070,0,0,2213319822,89879905206
1,129,2024-12-19 17:00:00.000+0000,0,0,38333460.2857143,1573723130.04762,21,0,0,38340067,1574569149,0,0,38326780,1572870736,0,0,805002666,33048185731
1,129,2024-12-19 18:00:00.000+0000,0,0,38360885.220339,1577452499.89831,59,0,0,38380237,1580175551,0,0,38341612,1574754843,0,0,2263292228,93069697494
1,129,2024-12-23 10:00:00.000+0000,0,0,41886937.0526316,2096043893.35088,57,0,0,41905927,2098529850,0,0,41868229,2093516390,0,0,2387555412,119474501921
1,129,2024-12-23 11:00:00.000+0000,0,0,41919288.5862069,2100376722.65517,29,0,0,41945788,2104097567,0,0,41907163,2098731967,0,0,1215659369,60910924957
1,129,2024-12-23 12:00:00.000+0000,0,0,41962986.4878049,2106579126.19512,41,0,0,41985031,2109780685,0,0,41947333,2104296074,0,0,1720482446,86369744174
1,129,2024-12-23 14:00:00.000+0000,0,0,42055553.4050633,2120167982.96203,79,0,0,42065680,2121756288,0,0,42052084,2119630812,0,0,3322388719,167493270654
1,129,2024-12-23 15:00:00.000+0000,0,0,42086829.9464286,2125632111.375,56,0,0,42105850,2129530292,0,0,42067225,2122021750,0,0,2356862477,119035398237
1,129,2024-12-23 18:00:00.000+0000,0,0,42220317.3333333,2146735514.11111,18,0,0,42226051,2147601448,0,0,42214618,2145818116,0,0,759965712,38641239254
1,129,2024-12-24 10:00:00.000+0000,0,0,42852407.4347826,2241838193,46,0,0,42867535,2244064045,0,0,42837253,2239739636,0,0,1971210742,103124556878
1,129,2024-12-24 11:00:00.000+0000,0,0,42887934.2372881,2246943786.89831,59,0,0,42907087,2249484194,0,0,42868771,2244330040,0,0,2530388120,132569683427
1,130,2024-12-18 11:00:00.000+0000,0,0,37119813.2142857,1399888728.64286,42,0,0,37133343,1401961742,0,0,37106151,1397844909,0,0,1559032155,58795326603
1,130,2024-12-18 15:00:00.000+0000,0,0,37280089.255814,1423906388.62791,43,0,0,37294023,1425703102,0,0,37265904,1422105425,0,0,1603043838,61227974711
1,130,2024-12-19 10:00:00.000+0000,0,0,38040251.2826087,1532470385.54348,46,0,0,38055399,1534406914,0,0,38025426,1530549290,0,0,1749851559,70493637735
1,130,2024-12-19 11:00:00.000+0000,0,0,38076107.2372881,1537164616.52542,59,0,0,38095569,1540014711,0,0,38056635,1534571836,0,0,2246490327,90692712375
1,130,2024-12-19 13:00:00.000+0000,0,0,38156553.5689655,1549650517.32759,58,0,0,38175856,1552807188,0,0,38136975,1546660034,0,0,2213080107,89879730005
1,130,2024-12-19 17:00:00.000+0000,0,0,38329752.7142857,1573719968.57143,21,0,0,38336227,1574566198,0,0,38323249,1572867564,0,0,804924807,33048119340
1,130,2024-12-19 18:00:00.000+0000,0,0,38357144.7288136,1577449337.40678,59,0,0,38376397,1580172379,0,0,38337772,1574751671,0,0,2263071539,93069510907
1,130,2024-12-23 10:00:00.000+0000,0,0,41886393.0526316,2096040741.4386,57,0,0,41905177,2098526678,0,0,41867788,2093513218,0,0,2387524404,119474322262
1,130,2024-12-23 11:00:00.000+0000,0,0,41918485.3103448,2100373550.65517,29,0,0,41945347,2104094395,0,0,41906413,2098728795,0,0,1215636074,60910832969
1,130,2024-12-23 12:00:00.000+0000,0,0,41962515.3414634,2106575953.7561,41,0,0,41984590,2109777513,0,0,41946583,2104292902,0,0,1720463129,86369614104
1,130,2024-12-23 14:00:00.000+0000,0,0,42055092.8481013,2120164825.4557,79,0,0,42065239,2121753116,0,0,42051643,2119627640,0,0,3322352335,167493021211
1,130,2024-12-23 15:00:00.000+0000,0,0,42086422.0535714,2125629091.78571,56,0,0,42105409,2129530344,0,0,42066475,2122018578,0,0,2356839635,119035229140
1,130,2024-12-23 18:00:00.000+0000,0,0,42220030.8333333,2146732374.33333,18,0,0,42225919,2147598276,0,0,42214177,2145814944,0,0,759960555,38641182738
1,130,2024-12-24 10:00:00.000+0000,0,0,42852020.1739131,2241835068.26087,46,0,0,42867094,2244060873,0,0,42836812,2239736848,0,0,1971192928,103124413140
1,130,2024-12-24 11:00:00.000+0000,0,0,42887629.4067797,2246940635.45763,59,0,0,42906955,2249481022,0,0,42868330,2244326868,0,0,2530370135,132569497492
1,131,2024-12-18 11:00:00.000+0000,0,0,1504854948.85714,2185058777.64286,42,0,0,1504870990,2188499787,0,0,1504839046,2181578180,0,0,63203907852,91772468661
1,131,2024-12-18 15:00:00.000+0000,0,0,1505042764.97674,2225300874,43,0,0,1505059387,2228864460,0,0,1505026354,2221713965,0,0,64716838894,95687937582
1,131,2024-12-19 10:00:00.000+0000,0,0,1505935992.54348,2417160009.8913,46,0,0,1505953819,2420938357,0,0,1505918245,2413429225,0,0,69273055657,111189360455
1,131,2024-12-19 11:00:00.000+0000,0,0,1505978041.55932,2426114295.59322,59,0,0,1506001009,2430953622,0,0,1505955271,2421274722,0,0,88852704452,143140743440
1,131,2024-12-19 13:00:00.000+0000,0,0,1506072641.81035,2446377259.5,58,0,0,1506095645,2451729361,0,0,1506049288,2441317571,0,0,87352213225,141889881051
1,131,2024-12-19 17:00:00.000+0000,0,0,1506275831.28571,2490532569.04762,21,0,0,1506283679,2492203143,0,0,1506268070,2488855675,0,0,31631792457,52301183950
1,131,2024-12-19 18:00:00.000+0000,0,0,1506307895.40678,2497402628.18644,59,0,0,1506330506,2502281024,0,0,1506285131,2492542984,0,0,88872165829,147346755063
1,131,2024-12-23 10:00:00.000+0000,0,0,1510431782.84211,2966230959.98246,57,0,0,1510454015,2967889301,0,0,1510409729,2964571454,0,0,86094611622,169075164719
1,131,2024-12-23 11:00:00.000+0000,0,0,1510469661.55172,2969132498.41379,29,0,0,1510501205,2971678604,0,0,1510455467,2968017195,0,0,43803620185,86104842454
1,131,2024-12-23 12:00:00.000+0000,0,0,1510521586.12195,2973329965.07317,41,0,0,1510547669,2975566930,0,0,1510502657,2971811158,0,0,61931385031,121906528568
1,131,2024-12-23 14:00:00.000+0000,0,0,1510630607.6076,2982617923.1519,79,0,0,1510642775,2983664722,0,0,1510626440,2982252905,0,0,119339818001,235626815929
1,131,2024-12-23 15:00:00.000+0000,0,0,1510667517.33929,2985815121.01786,56,0,0,1510689602,2987643168,0,0,1510644227,2983847868,0,0,84597380971,167205646777
1,131,2024-12-23 18:00:00.000+0000,0,0,1510823992.66667,2998233138.61111,18,0,0,1510830809,2998763796,0,0,1510817378,2997685441,0,0,27194831868,53968196495
1,131,2024-12-24 10:00:00.000+0000,0,0,1511565970.80435,3055636019.32609,46,0,0,1511583671,3057024931,0,0,1511548460,3054283770,0,0,69532034657,140559256889
1,131,2024-12-24 11:00:00.000+0000,0,0,1511608028.91525,3058956016.0678,59,0,0,1511630861,3060718867,0,0,1511585123,3057154771,0,0,89184873706,180478404948
1,132,2024-12-18 11:00:00.000+0000,0,0,1350271083.33333,2183404745.54762,42,0,0,1350286650,2186845578,0,0,1350255500,2179924276,0,0,56711385500,91702999313
1,132,2024-12-18 15:00:00.000+0000,0,0,1350453005.81395,2223646666.5814,43,0,0,1350469000,2227210251,0,0,1350437150,2220059756,0,0,58069479250,95616806663
1,132,2024-12-19 10:00:00.000+0000,0,0,1351315041.30435,2415505856.28261,46,0,0,1351332100,2419284148,0,0,1351297800,2411775016,0,0,62160491900,111113269389
1,132,2024-12-19 11:00:00.000+0000,0,0,1351355591.52542,2424460154.11864,59,0,0,1351377600,2429299413,0,0,1351333500,2419620513,0,0,79729979900,143043149093
1,132,2024-12-19 13:00:00.000+0000,0,0,1351446675.37931,2444723055.51724,58,0,0,1351468506,2450075152,0,0,1351424500,2439663362,0,0,78383907172,141793937220
1,132,2024-12-19 17:00:00.000+0000,0,0,1351642806,2488878451.38095,21,0,0,1351650506,2490549239,0,0,1351635456,2487201466,0,0,28384498926,52266447479
1,132,2024-12-19 18:00:00.000+0000,0,0,1351673807.69492,2495748541.35593,59,0,0,1351695656,2500626815,0,0,1351651906,2490889235,0,0,79748754654,147249163940
1,132,2024-12-23 10:00:00.000+0000,0,0,1355670876.17544,2967049938.64912,57,0,0,1355691956,2968708165,0,0,1355649606,2965390623,0,0,77273239942,169121846503
1,132,2024-12-23 11:00:00.000+0000,0,0,1355707368.06897,2969951383.44828,29,0,0,1355737456,2972497773,0,0,1355693706,2968836059,0,0,39315513674,86128590120
1,132,2024-12-23 12:00:00.000+0000,0,0,1355757021.85366,2974149104.09756,41,0,0,1355782256,2976386099,0,0,1355738856,2972630327,0,0,55586037896,121940113268
1,132,2024-12-23 14:00:00.000+0000,0,0,1355862113.59494,2983436945.74684,79,0,0,1355873956,2984483891,0,0,1355858206,2983071769,0,0,107113106974,235691518714
1,132,2024-12-23 15:00:00.000+0000,0,0,1355897643.5,2986634244.10714,56,0,0,1355919106,2988462032,0,0,1355875356,2984667284,0,0,75930268036,167251517670
1,132,2024-12-23 18:00:00.000+0000,0,0,1356049014.33333,2999052061,18,0,0,1356055256,2999582660,0,0,1356042656,2998504305,0,0,24408882258,53982937098
1,132,2024-12-24 10:00:00.000+0000,0,0,1356765649.47826,3056455047.95652,46,0,0,1356782906,3057843795,0,0,1356748606,3055102939,0,0,62411219876,140596932206
1,132,2024-12-24 11:00:00.000+0000,0,0,1356806332.27119,3059774898.83051,59,0,0,1356828406,3061537731,0,0,1356784306,3057973635,0,0,80051573604,180526719031
1,133,2024-12-18 11:00:00.000+0000,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
1,133,2024-12-18 15:00:00.000+0000,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
1,133,2024-12-19 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,133,2024-12-19 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,133,2024-12-19 13:00:00.000+0000,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
1,133,2024-12-19 17:00:00.000+0000,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
1,133,2024-12-19 18:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,133,2024-12-23 10:00:00.000+0000,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
1,133,2024-12-23 11:00:00.000+0000,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
1,133,2024-12-23 12:00:00.000+0000,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
1,133,2024-12-23 14:00:00.000+0000,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0
1,133,2024-12-23 15:00:00.000+0000,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
1,133,2024-12-23 18:00:00.000+0000,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
1,133,2024-12-24 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,133,2024-12-24 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,134,2024-12-18 11:00:00.000+0000,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
1,134,2024-12-18 15:00:00.000+0000,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
1,134,2024-12-19 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,134,2024-12-19 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,134,2024-12-19 13:00:00.000+0000,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
1,134,2024-12-19 17:00:00.000+0000,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
1,134,2024-12-19 18:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,134,2024-12-23 10:00:00.000+0000,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
1,134,2024-12-23 11:00:00.000+0000,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
1,134,2024-12-23 12:00:00.000+0000,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
1,134,2024-12-23 14:00:00.000+0000,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0
1,134,2024-12-23 15:00:00.000+0000,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
1,134,2024-12-23 18:00:00.000+0000,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
1,134,2024-12-24 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,134,2024-12-24 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,135,2024-12-18 11:00:00.000+0000,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
1,135,2024-12-18 15:00:00.000+0000,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
1,135,2024-12-19 10:00:00.000+0000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
1,135,2024-12-19 11:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,135,2024-12-19 13:00:00.000+0000,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
1,135,2024-12-19 17:00:00.000+0000,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
1,135,2024-12-19 18:00:00.000+0000,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
1,135,2024-12-23 10:00:00.000+0000,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
1,135,2024-12-23 11:00:00.000+0000,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
